yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2018,9,2,15,0,3.0,0.134,,1.7111465831269124,-2490.661734582661,0.6869729976970653,0.22512,197.21099999999998
2018,9,2,15,30,3.0,0.134,,1.7111465831269124,-4191.573613854676,0.6869729976970653,0.17826,192.15599999999998
2018,9,2,16,0,3.0,0.134,,1.7111465831269124,-3517.5882218825022,0.6869729976970653,0.18325,193.641
2018,9,2,17,0,3.0,0.134,,1.7111465831269124,-1531.6038070721845,0.6869729976970653,0.1503,204.637
2018,9,2,17,30,3.0,0.134,,1.7111465831269124,-3039.400280204416,0.6869729976970653,0.18845,207.135
2018,9,2,18,0,3.0,0.134,,1.7111465831269124,-1207.6669011670515,0.6869729976970653,0.18236,200.197
2018,9,2,20,30,3.0,0.134,,1.7111465831269124,42.88405768095125,0.6869729976970653,0.10236,195.36700000000002
2018,9,2,21,0,3.0,0.134,,1.7111465831269124,-38.66113231044595,0.6869729976970653,0.12994,177.171
2018,9,3,1,0,3.0,0.134,,1.7111465831269124,-167.01031573740312,0.6869729976970653,0.17556,201.8
2018,9,3,2,30,3.0,0.134,,1.7111465831269124,722.4842001553259,0.6869729976970653,0.32334,8.523019999999999
2018,9,3,8,30,3.0,0.134,,1.7111465831269124,-182.45042037962887,0.6869729976970653,0.12865,138.389
2018,9,3,9,0,3.0,0.134,,1.7111465831269124,-355.98752632004135,0.6869729976970653,0.11545,197.65200000000002
2018,9,3,10,0,3.0,0.134,,1.7111465831269124,-3651.971309226102,0.6869729976970653,0.21156999999999998,196.69
2018,9,3,11,0,3.0,0.134,,1.7111465831269124,-3027.830308877959,0.6869729976970653,0.16496,183.98
2018,9,3,11,30,3.0,0.134,,1.7111465831269124,-9521.27879688445,0.6869729976970653,0.22671,196.144
2018,9,3,12,0,3.0,0.134,,1.7111465831269124,-19025.885886714543,0.6869729976970653,0.22364,199.09799999999998
2018,9,3,12,30,3.0,0.134,,1.7111465831269124,-42471.10895178587,0.6869729976970653,0.28136,198.86700000000002
2018,9,3,13,0,3.0,0.134,,1.7111465831269124,-17104.321604323144,0.6869729976970653,0.25639,202.673
2018,9,3,13,30,3.0,0.134,,1.7111465831269124,-1139.3482837137622,0.6869729976970653,0.13155999999999998,202.06599999999997
2018,9,3,14,0,3.0,0.134,,1.7111465831269124,-845.3287746603061,0.6869729976970653,0.15085,210.15400000000002
2018,9,3,14,30,3.0,0.134,,1.7111465831269124,-742.5510583517353,0.6869729976970653,0.16379000000000002,193.217
2018,9,3,15,30,3.0,0.134,,1.7111465831269124,-3623.2005396470345,0.6869729976970653,0.18243,201.43599999999998
2018,9,3,16,0,3.0,0.134,,1.7111465831269124,-1956.7397910480315,0.6869729976970653,0.19674,206.074
2018,9,3,16,30,3.0,0.134,,1.7111465831269124,-1694.3257623132424,0.6869729976970653,0.18596,194.548
2018,9,3,17,0,3.0,0.134,,1.7111465831269124,-69.94858692252963,0.6869729976970653,0.14959,208.49599999999998
2018,9,3,17,30,3.0,0.134,,1.7111465831269124,-223.7853119619016,0.6869729976970653,0.12908,211.361
2018,9,3,18,0,3.0,0.134,,1.7111465831269124,-941.8791070601534,0.6869729976970653,0.15345999999999999,207.18
2018,9,4,4,0,3.0,0.134,,1.7111465831269124,823.7028559098057,0.6869729976970653,0.15118,33.5336
2018,9,4,4,30,3.0,0.134,,1.7111465831269124,2380.6853550804085,0.6869729976970653,0.19697,42.5163
2018,9,4,8,30,3.0,0.134,,1.7111465831269124,-1059.974716039036,0.6869729976970653,0.16749,110.20200000000001
2018,9,4,9,0,3.0,0.134,,1.7111465831269124,-1960.684193151165,0.6869729976970653,0.14495,195.595
2018,9,4,9,30,3.0,0.134,,1.7111465831269124,-4656.389727092556,0.6869729976970653,0.18575,200.71400000000003
2018,9,4,10,0,3.0,0.134,,1.7111465831269124,-11697.405401842898,0.6869729976970653,0.21065,203.31599999999997
2018,9,4,10,30,3.0,0.134,,1.7111465831269124,-19314.49392506294,0.6869729976970653,0.24147,197.933
2018,9,4,11,0,3.0,0.134,,1.7111465831269124,-29433.265569103944,0.6869729976970653,0.26831,204.54
2018,9,4,11,30,3.0,0.134,,1.7111465831269124,-54572.716831205966,0.6869729976970653,0.31549,202.82299999999998
2018,9,4,12,0,3.0,0.134,,1.7111465831269124,-87919.29494312537,0.6869729976970653,0.35495,204.271
