TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20230313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.715,-13.958,5.214,-11.365,5.78,-12.715,0.0,-13.958,5.214,0.0,-11.365,5.78,0.0,135.806,-9999,-9999,93.479,93.479,0.0,-9999,-9999,201.985,201.985,0.0,-9999,-9999,141.114,141.114,0.0,-9999,-9999,0.762,0.762,0.0,96.34,96.34,0.0,0.089,0.089,0.0,3.174,3.174,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.24688,0.0416667,7.31751,-9999,-9999,-9999,-9999,-9999,-9999,52.5616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.191517,0.0,-9999,-9999,0.191517,0.0,-9999,-9999,0.179929,0.0,0.00199995,0.15709,0.1671,0.1671,0.182257,0.191517,0.191517,0.196048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757199,0.216499,0.0,-9999,-9999,-0.437885,0.387212,0.0,-9999,-9999,0.757199,0.216499,0.0,-9999,-9999,-0.437885,0.387212,0.0,-9999,-9999,0.713419,0.731939,0.731939,0.740066,0.740828,0.757199,0.757199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.459534,-0.459534,-0.459534,-0.437885,-0.437885,-0.437885,-0.410149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353995,0.248205,0.431856,0.0398483,0.154824,0.26791,0.32707,0.334626,0.532257,0.574375,1.19296,0.171738,0.0566887,0.251927,0.0405855,-0.0396104,0.10081,0.135553,0.15237,0.364063,0.417285,1.01323,0.071723,0.0717228,0.071984,0.000324486,0.0713412,0.0713415,0.0717059,0.071723,0.0717234,0.0717237,0.0717258,3.02596,3.02596,3.02684,0.00576477,3.01651,3.01651,3.02498,3.02596,3.02597,3.02597,3.02598,-9999,-9999
20230314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.967,-8.29,1.604,-7.615,1.373,-7.967,0.0,-8.29,1.604,0.0,-7.615,1.373,0.0,139.847,-9999,-9999,36.352,36.352,0.0,-9999,-9999,265.945,265.945,0.0,-9999,-9999,235.652,235.652,0.0,-9999,-9999,0.565,0.565,0.0,95.491,95.491,0.0,3.725,3.725,0.0,3.743,3.743,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.14812,0.0208333,13.2665,-9999,-9999,-9999,-9999,-9999,-9999,69.165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.205392,0.0,-9999,-9999,0.205392,0.0,-9999,-9999,0.193127,0.0,0.00166809,0.17541,0.18189,0.18189,0.197136,0.19982,0.205392,0.205392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75773,0.264009,0.0,-9999,-9999,-0.410558,0.346823,0.0,-9999,-9999,0.75773,0.264009,0.0,-9999,-9999,-0.410558,0.346823,0.0,-9999,-9999,0.713216,0.725206,0.725206,0.742454,0.744707,0.75773,0.75773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.422471,-0.422471,-0.422471,-0.410558,-0.410558,-0.410558,-0.407609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574327,0.410264,0.674638,0.0537165,0.258846,0.442772,0.533234,0.544867,0.834116,0.89997,1.66607,0.377191,0.204872,0.481511,0.0544743,0.0594461,0.260882,0.327842,0.347732,0.652226,0.72456,1.47656,0.11783,0.117829,0.118258,0.000533079,0.117202,0.117203,0.117801,0.11783,0.11783,0.117831,0.117834,1.87756,1.87756,1.87574,0.0042888,1.86932,1.86932,1.87647,1.87756,1.87758,1.87758,1.87759,-9999,-9999
20230315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.261,-8.062,1.489,-6.391,0.638,-7.261,0.0,-8.062,1.489,0.0,-6.391,0.638,0.0,143.929,-9999,-9999,54.291,54.291,0.0,-9999,-9999,259.954,259.954,0.0,-9999,-9999,226.796,226.796,0.0,-9999,-9999,0.554,0.554,0.0,96.154,96.154,0.0,1.752,1.752,0.0,2.032,2.032,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.71433,0.0,10.5554,-9999,-9999,-9999,-9999,-9999,-9999,62.1545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.213611,0.0,-9999,-9999,0.213611,0.0,-9999,-9999,0.201607,0.0,0.00158018,0.182854,0.190829,0.193772,0.20435,0.207642,0.213611,0.213611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768147,0.267849,0.0,-9999,-9999,-0.405352,0.362967,0.0,-9999,-9999,0.768147,0.267849,0.0,-9999,-9999,-0.405352,0.362967,0.0,-9999,-9999,0.722087,0.740865,0.742287,0.751013,0.756767,0.768147,0.768147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41714,-0.41714,-0.41714,-0.405352,-0.405352,-0.405352,-0.404986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631897,0.45798,0.733863,0.0553295,0.294674,0.494197,0.58853,0.600863,0.902557,0.973752,1.74678,0.427547,0.244369,0.532256,0.0558598,0.0906234,0.300424,0.374919,0.396512,0.708785,0.790898,1.54527,0.140322,0.140322,0.140833,0.000634839,0.139575,0.139576,0.140289,0.140322,0.140323,0.140323,0.140328,2.33545,2.33545,2.33445,0.00491013,2.32647,2.32648,2.33436,2.33545,2.33547,2.33547,2.33548,-9999,-9999
20230316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.0,-11.234,1.999,-6.765,2.588,-9.0,0.0,-11.234,1.999,0.0,-6.765,2.588,0.0,148.049,-9999,-9999,104.473,104.473,0.0,-9999,-9999,217.794,217.794,0.0,-9999,-9999,164.481,164.481,0.0,-9999,-9999,0.677,0.677,0.0,98.136,98.136,0.0,0.998,0.998,0.0,2.675,2.675,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.74625,0.0,7.31751,-9999,-9999,-9999,-9999,-9999,-9999,52.5616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.191517,0.0,-9999,-9999,0.191517,0.0,-9999,-9999,0.179929,0.0,0.00199995,0.15709,0.1671,0.1671,0.182257,0.191517,0.191517,0.196048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764583,0.217917,0.0,-9999,-9999,-0.395474,0.431954,0.0,-9999,-9999,0.764583,0.217917,0.0,-9999,-9999,-0.395474,0.431954,0.0,-9999,-9999,0.718979,0.73827,0.73827,0.746735,0.747529,0.764583,0.764583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41622,-0.41622,-0.41622,-0.395474,-0.395474,-0.395474,-0.368893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522513,0.37353,0.617972,0.0504349,0.237532,0.403115,0.485032,0.49563,0.762138,0.822333,1.55719,0.340257,0.182013,0.438043,0.051217,0.0440357,0.236016,0.293516,0.313374,0.595039,0.665243,1.37746,0.113623,0.113623,0.114036,0.000514048,0.113018,0.113019,0.113596,0.113623,0.113624,0.113624,0.113627,3.23717,3.23717,3.23839,0.00610734,3.22732,3.22733,3.23618,3.23717,3.23719,3.23719,3.2372,-9999,-9999
20230317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.887,-14.51,3.047,-11.264,4.222,-12.887,0.0,-14.51,3.047,0.0,-11.264,4.222,0.0,152.206,-9999,-9999,105.914,105.914,0.0,-9999,-9999,196.902,196.902,0.0,-9999,-9999,133.602,133.602,0.0,-9999,-9999,0.543,0.543,0.0,99.556,99.556,0.0,0.007,0.007,0.0,1.777,1.777,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.90452,0.0,13.2665,-9999,-9999,-9999,-9999,-9999,-9999,69.165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.205392,0.0,-9999,-9999,0.205392,0.0,-9999,-9999,0.193127,0.0,0.00166809,0.17541,0.18189,0.18189,0.197136,0.19982,0.205392,0.205392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78083,0.24251,0.0,-9999,-9999,-0.384979,0.361606,0.0,-9999,-9999,0.78083,0.24251,0.0,-9999,-9999,-0.384979,0.361606,0.0,-9999,-9999,0.734461,0.746951,0.746951,0.764917,0.767265,0.78083,0.78083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.396396,-0.396396,-0.396396,-0.384979,-0.384979,-0.384979,-0.382153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301303,0.201585,0.380988,0.0399361,0.117715,0.217693,0.27563,0.282755,0.476372,0.514163,1.1523,0.104167,-0.00380679,0.187861,0.0406356,-0.0816852,0.0358036,0.0702377,0.0856193,0.294483,0.338754,0.962796,0.0467291,0.046729,0.0468991,0.00021141,0.0464804,0.0464806,0.0467179,0.0467291,0.0467294,0.0467295,0.0467309,3.34166,3.34166,3.3429,0.00630922,3.33149,3.3315,3.34064,3.34166,3.34168,3.34168,3.34169,-9999,-9999
20230318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.782,-6.595,4.961,-4.969,2.37,-5.782,0.0,-6.595,4.961,0.0,-4.969,2.37,0.0,156.399,-9999,-9999,27.096,27.096,0.0,-9999,-9999,278.491,278.491,0.0,-9999,-9999,254.196,254.196,0.0,-9999,-9999,0.408,0.408,0.0,98.471,98.471,0.0,5.505,5.505,0.0,4.662,4.662,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.71433,0.0,10.5554,-9999,-9999,-9999,-9999,-9999,-9999,62.1545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.213611,0.0,-9999,-9999,0.213611,0.0,-9999,-9999,0.201607,0.0,0.00158018,0.182854,0.190829,0.193772,0.20435,0.207642,0.213611,0.213611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791681,0.245793,0.0,-9999,-9999,-0.37999,0.376105,0.0,-9999,-9999,0.791681,0.245793,0.0,-9999,-9999,-0.37999,0.376105,0.0,-9999,-9999,0.743701,0.763262,0.764743,0.773833,0.779826,0.791681,0.791681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.391287,-0.391287,-0.391287,-0.37999,-0.37999,-0.37999,-0.379639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815256,0.62601,0.916048,0.0564639,0.43912,0.675106,0.768527,0.782077,1.09491,1.18273,1.92863,0.610905,0.412399,0.714441,0.0570139,0.235369,0.481333,0.554917,0.577726,0.902726,0.999875,1.72712,0.264643,0.264642,0.265606,0.00119729,0.263235,0.263236,0.26458,0.264643,0.264645,0.264646,0.264654,1.53443,1.53443,1.53238,0.00371057,1.52711,1.52712,1.53342,1.53443,1.53444,1.53444,1.53445,-9999,-9999
20230319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.829,-6.572,1.85,-5.085,2.273,-5.829,0.0,-6.572,1.85,0.0,-5.085,2.273,0.0,160.627,-9999,-9999,118.467,118.467,0.0,-9999,-9999,238.216,238.216,0.0,-9999,-9999,194.666,194.666,0.0,-9999,-9999,0.715,0.715,0.0,98.437,98.437,0.0,0.049,0.049,0.0,3.213,3.213,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.74625,0.0,7.31751,-9999,-9999,-9999,-9999,-9999,-9999,52.5616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,0.191517,0.0,-9999,-9999,0.191517,0.0,-9999,-9999,0.179929,0.0,0.00199995,0.15709,0.1671,0.1671,0.182257,0.191517,0.191517,0.196048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764583,0.217917,0.0,-9999,-9999,-0.395474,0.431954,0.0,-9999,-9999,0.764583,0.217917,0.0,-9999,-9999,-0.395474,0.431954,0.0,-9999,-9999,0.718979,0.73827,0.73827,0.746735,0.747529,0.764583,0.764583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41622,-0.41622,-0.41622,-0.395474,-0.395474,-0.395474,-0.368893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772312,0.580541,0.875888,0.0577586,0.39376,0.626214,0.724888,0.738539,1.06029,1.14376,1.91517,0.590055,0.389025,0.695958,0.0585986,0.20131,0.459115,0.533372,0.556283,0.893191,0.986667,1.73543,0.215459,0.215459,0.216243,0.000974771,0.214312,0.214313,0.215408,0.215459,0.215461,0.215461,0.215468,3.61327,3.61327,3.61493,0.006755,3.60259,3.6026,3.61223,3.61327,3.61329,3.61329,3.6133,-9999,-9999
20230320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.808,-7.695,2.383,-4.073,0.593,-5.808,0.0,-7.695,2.383,0.0,-4.073,0.593,0.0,164.888,-9999,-9999,80.501,80.501,0.0,-9999,-9999,251.065,251.065,0.0,-9999,-9999,213.658,213.658,0.0,-9999,-9999,0.839,0.839,0.0,97.436,97.436,0.0,2.324,2.324,0.0,4.577,4.577,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.90452,0.0,13.2665,-9999,-9999,-9999,-9999,-9999,-9999,69.165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,0.205392,0.0,-9999,-9999,0.205392,0.0,-9999,-9999,0.193127,0.0,0.00166809,0.17541,0.18189,0.18189,0.197136,0.19982,0.205392,0.205392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810286,0.199282,0.0,-9999,-9999,-0.365447,0.367217,0.0,-9999,-9999,0.810286,0.199282,0.0,-9999,-9999,-0.365447,0.367217,0.0,-9999,-9999,0.765308,0.77834,0.77834,0.793682,0.796131,0.810286,0.810286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37954,-0.37954,-0.37954,-0.365447,-0.365447,-0.365447,-0.362733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778972,0.5867,0.882211,0.0577037,0.398844,0.632845,0.73146,0.745148,1.06691,1.15089,1.9193,0.581836,0.381308,0.689085,0.0584912,0.199444,0.450956,0.526068,0.548012,0.885019,0.975476,1.7298,0.218648,0.218648,0.219444,0.000989198,0.217484,0.217485,0.218596,0.218648,0.218649,0.21865,0.218657,2.94162,2.94162,2.94159,0.00582429,2.93155,2.93155,2.94049,2.94162,2.94164,2.94164,2.94165,-9999,-9999
20230321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.121,-11.133,4.094,-7.27,2.986,-9.121,0.0,-11.133,4.094,0.0,-7.27,2.986,0.0,169.181,-9999,-9999,57.587,57.587,0.0,-9999,-9999,237.445,237.445,0.0,-9999,-9999,193.526,193.526,0.0,-9999,-9999,0.611,0.611,0.0,97.364,97.364,0.0,2.306,2.306,0.0,3.486,3.486,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.71433,0.0,10.5554,-9999,-9999,-9999,-9999,-9999,-9999,62.1545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,0.213611,0.0,-9999,-9999,0.213611,0.0,-9999,-9999,0.201607,0.0,0.00158018,0.182854,0.190829,0.193772,0.20435,0.207642,0.213611,0.213611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816428,0.218619,0.0,-9999,-9999,-0.35589,0.387402,0.0,-9999,-9999,0.816428,0.218619,0.0,-9999,-9999,-0.35589,0.387402,0.0,-9999,-9999,0.770123,0.791954,0.79208,0.797804,0.804058,0.816428,0.816428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.370196,-0.370196,-0.370196,-0.35589,-0.35589,-0.35589,-0.355553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532694,0.384868,0.626432,0.049709,0.248671,0.415306,0.495568,0.506095,0.768882,0.829579,1.55069,0.328344,0.171258,0.424825,0.0502252,0.0439809,0.221533,0.281957,0.301745,0.57511,0.646724,1.34918,0.123767,0.123767,0.124218,0.000559943,0.123109,0.123109,0.123738,0.123767,0.123768,0.123769,0.123772,2.4432,2.44321,2.4422,0.00511975,2.43386,2.43386,2.44207,2.4432,2.44322,2.44322,2.44323,-9999,-9999
20230322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.396,-12.054,2.117,-8.87,4.017,-10.396,0.0,-12.054,2.117,0.0,-8.87,4.017,0.0,173.503,-9999,-9999,136.778,136.778,0.0,-9999,-9999,194.308,194.308,0.0,-9999,-9999,129.766,129.766,0.0,-9999,-9999,0.91,0.91,0.0,97.347,97.347,0.0,0.002,0.002,0.0,2.899,2.899,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.74625,0.0,7.31751,-9999,-9999,-9999,-9999,-9999,-9999,52.5616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,0.191517,0.0,-9999,-9999,0.191517,0.0,-9999,-9999,0.179929,0.0,0.00199995,0.15709,0.1671,0.1671,0.182257,0.191517,0.191517,0.196048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788151,0.188967,0.0,-9999,-9999,-0.370755,0.440552,0.0,-9999,-9999,0.788151,0.188967,0.0,-9999,-9999,-0.370755,0.440552,0.0,-9999,-9999,0.744325,0.764456,0.764456,0.769528,0.770356,0.788151,0.788151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.394131,-0.394131,-0.394131,-0.370755,-0.370755,-0.370755,-0.345237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434346,0.303822,0.524668,0.0467526,0.187995,0.327956,0.401247,0.410543,0.650768,0.702242,1.40731,0.25209,0.112305,0.344739,0.0475095,-0.00593839,0.160856,0.20973,0.228287,0.483669,0.545153,1.22757,0.0850398,0.0850396,0.0853493,0.000384733,0.0845872,0.0845876,0.0850195,0.0850398,0.0850404,0.0850407,0.0850432,3.84503,3.84504,3.84754,0.0070476,3.8344,3.8344,3.84408,3.84503,3.84505,3.84506,3.84507,-9999,-9999
