date,Tmed,Tmin,Tmax,Osc.,Prec.,PAcum,TH,TS
2017-01-01,-4.887166666666669,-7.435000000000002,-1.5840000000000032,5.850999999999999,0.0,785.7895833333333,-9.655524736900306,-4.968000000000018
2017-01-02,-6.763270833333336,-8.985000000000014,-4.444999999999993,4.5400000000000205,0.0,781.3958333333334,-13.029045616090345,-8.375
2017-01-03,-7.503749999999996,-10.430999999999983,-4.22199999999998,6.209000000000003,0.0,781.4250000000001,-31.70152276691895,-9.694000000000017
2017-01-04,-6.0556041666666625,-8.411999999999978,-3.8929999999999723,4.5190000000000055,0.0016666666666666668,778.9187499999999,-21.902445445077998,-7.017999999999972
2017-01-05,-7.972520833333338,-11.137999999999977,-6.326000000000022,4.811999999999955,0.00125,777.5208333333334,-24.747387808889943,-7.771000000000015
2017-01-06,-9.887499999999998,-13.771999999999991,-6.504000000000019,7.267999999999972,0.0,782.7125,-23.43324310124582,-12.149000000000001
2017-01-07,-7.660312499999999,-11.137,-4.978000000000009,6.158999999999992,0.0,785.1479166666667,-18.560212362383673,-10.401999999999987
2017-01-08,-5.176500000000001,-8.850000000000023,-2.7649999999999864,6.085000000000036,0.0,783.1729166666668,-14.12006421925485,-5.25
2017-01-09,-7.0451666666666695,-10.670999999999992,-2.1480000000000246,8.522999999999968,0.0,781.9875000000001,-11.873554180027865,-9.625
2017-01-10,-7.0432708333333345,-8.555999999999983,-5.8729999999999905,2.6829999999999927,0.007291666666666668,772.8000000000001,-18.949166170775875,-7.326000000000022
2017-01-11,-6.017416666666663,-10.040999999999997,-2.684000000000026,7.356999999999971,0.0,776.5333333333333,-35.951957166256044,-9.735000000000014
2017-01-12,-2.4405000000000014,-3.6829999999999927,-0.7860000000000014,2.8969999999999914,0.33229166666666665,777.9833333333332,-10.740346181605931,-3.5810000000000173
2017-01-13,-6.400229166666668,-8.350000000000023,-2.115000000000009,6.235000000000014,0.141875,766.4333333333334,-28.887127739029395,-7.956000000000017
2017-01-14,-7.6585624999999995,-9.550000000000011,-6.185999999999979,3.3640000000000327,0.07208333333333333,772.2541666666666,-33.524474481142995,-7.466000000000008
2017-01-15,-11.424333333333331,-13.894999999999982,-8.800000000000011,5.09499999999997,0.0,775.6895833333333,-26.53087383946328,-12.903999999999996
2017-01-16,-13.463958333333332,-16.88499999999999,-9.649999999999977,7.235000000000014,0.0,773.65625,-31.78560301622153,-16.129999999999995
2017-01-17,-12.082687499999993,-17.651999999999987,-7.456999999999994,10.194999999999993,0.0,776.5833333333334,-34.71931735947795,-15.302999999999997
2017-01-18,-8.92495833333333,-10.64100000000002,-5.8279999999999745,4.813000000000045,0.0,782.3937500000001,-36.00148505845244,-10.375999999999976
2017-01-19,-9.263562500000003,-13.185999999999979,-5.809000000000026,7.376999999999953,0.0,786.34375,-33.18662541209712,-10.514999999999986
2017-01-20,-11.904729166666664,-16.411,-5.161000000000001,11.25,0.0,788.0979166666666,-56.76609156877837,-15.930999999999983
2017-01-21,-10.755125000000001,-15.737000000000023,-3.8929999999999723,11.844000000000051,0.0,787.7666666666668,-54.131368688656586,-15.497000000000014
2017-01-22,-5.656291666666664,-7.793000000000006,-2.608000000000004,5.185000000000002,0.0,786.5749999999999,-13.274412985320318,-5.9739999999999895
2017-01-23,-5.638666666666668,-8.009000000000015,-1.8070000000000164,6.201999999999998,0.0,782.8416666666667,-12.75836872075193,-6.692999999999984
2017-01-24,-5.998000000000001,-8.329000000000008,-3.254000000000019,5.074999999999989,0.0,780.0520833333334,-17.95633405322026,-8.09899999999999
2017-01-25,-5.977604166666668,-10.535000000000025,-2.819000000000017,7.716000000000008,0.0,782.9520833333332,-29.402288845914594,-8.915999999999997
2017-01-26,-6.93841666666667,-11.435000000000002,-3.4279999999999973,8.007000000000005,0.0,784.9604166666667,-17.18018233803776,-6.928999999999974
2017-01-27,-6.470041666666664,-9.629999999999995,-4.02800000000002,5.601999999999975,0.0,785.9729166666666,-40.05430473268145,-9.274000000000001
2017-01-28,-3.7046458333333305,-7.6299999999999955,-1.6200000000000045,6.009999999999991,0.015416666666666667,784.2770833333334,-24.181515210368943,-4.814999999999998
2017-01-29,-5.3293541666666675,-8.742999999999995,-0.6129999999999995,8.129999999999995,0.0,784.7916666666666,-32.9556091256313,-8.088000000000022
2017-01-30,-4.3915625,-9.035000000000025,0.04899999999997817,9.084000000000003,0.0010416666666666667,782.9708333333333,-26.890046184354116,-7.1299999999999955
2017-01-31,-0.5266666666666685,-3.1639999999999873,1.8770000000000095,5.040999999999997,0.006875,781.6833333333334,-13.583923394249402,-2.6920000000000073
2017-02-01,-0.2082499999999984,-2.9639999999999986,2.769999999999982,5.7339999999999804,0.0,782.5270833333334,-5.8776298501641735,-1.302000000000021
2017-02-02,-1.7147291666666646,-5.062999999999988,0.10899999999998045,5.171999999999969,0.0,781.8895833333332,-8.344427890495282,-1.9329999999999927
2017-02-03,-0.6045624999999953,-2.9209999999999923,0.031999999999982265,2.9529999999999745,0.07729166666666666,775.8604166666668,-4.8511926767469244,-1.0049999999999955
2017-02-04,-2.981958333333329,-6.2029999999999745,-1.242999999999995,4.9599999999999795,0.14583333333333334,772.65625,-6.193826138676412,-1.3059999999999832
2017-02-05,-3.653895833333332,-7.4809999999999945,-1.531000000000006,5.949999999999989,0.1758333333333333,769.5479166666668,-5.6539041161289845,-1.663000000000011
2017-02-06,-2.0050000000000003,-3.4180000000000064,-1.1449999999999818,2.2730000000000246,0.0,772.6083333333332,-5.1591340187303,-1.6429999999999723
2017-02-07,-2.7313750000000048,-6.336000000000013,0.2769999999999868,6.6129999999999995,0.0,777.7166666666667,-15.769296770722722,-5.375999999999976
2017-02-08,-2.1286874999999994,-3.125,-1.2789999999999964,1.8460000000000036,0.13625,778.3958333333334,-15.228145636966817,-2.877999999999986
2017-02-09,-2.435958333333332,-3.5500000000000114,-1.740000000000009,1.8100000000000023,0.04666666666666667,780.6875,-11.201818799265206,-2.170000000000016
2017-02-10,-3.683624999999998,-6.220000000000027,-2.8799999999999955,3.340000000000032,0.060625000000000005,780.4541666666668,-15.12874999282952,-2.906000000000006
2017-02-11,-5.469250000000002,-8.20999999999998,-3.0679999999999836,5.141999999999996,0.0,782.3541666666666,-38.11915117150332,-7.670000000000016
2017-02-12,-1.6872083333333354,-4.190999999999974,-0.20499999999998408,3.98599999999999,0.0,786.9979166666667,-11.272971014726958,-2.494000000000028
2017-02-13,-2.6121874999999997,-5.7379999999999995,-1.0249999999999773,4.713000000000022,0.0,788.4708333333333,-17.86951157108147,-4.826999999999998
2017-02-14,-2.011354166666667,-5.906000000000006,0.3090000000000259,6.215000000000032,0.0,792.3395833333334,-14.103342849160288,-2.714999999999975
2017-02-15,-3.0293958333333357,-7.476999999999975,3.0640000000000214,10.540999999999997,0.0,796.0166666666668,-16.031104536736027,-6.5400000000000205
2017-02-16,-1.5865625000000019,-4.023000000000025,2.9710000000000036,6.994000000000028,0.0,793.13125,-7.476134617441756,-3.6070000000000277
2017-02-17,-2.076270833333337,-4.428999999999974,0.5020000000000095,4.930999999999983,0.0,787.2937499999999,-11.69408997609253,-4.2309999999999945
2017-02-18,-3.7353749999999977,-9.036999999999978,0.7950000000000159,9.831999999999994,0.0,785.3958333333334,-22.024430839333082,-8.156000000000006
2017-02-19,-4.147687500000001,-8.060000000000002,0.6800000000000068,8.740000000000009,0.0,785.5791666666668,-11.131387680617086,-6.543999999999983
2017-02-20,-4.830062499999997,-10.22199999999998,1.2160000000000082,11.437999999999988,0.0,784.9104166666666,-18.455908035612552,-8.612000000000023
2017-02-21,0.900020833333329,-1.6100000000000136,3.992999999999995,5.603000000000009,0.0,785.0291666666667,-1.9037908525073548,-0.6449999999999818
2017-02-22,0.06691666666666525,-3.896000000000015,4.4669999999999845,8.363,0.0,783.6354166666666,-8.336965017108879,-3.0600000000000023
2017-02-23,1.9754166666666688,-0.9909999999999854,5.949999999999989,6.940999999999974,0.0,780.3583333333332,-1.5648048586784924,-0.88900000000001
2017-02-24,-0.4554791666666655,-3.637999999999977,1.1859999999999786,4.823999999999955,0.0,774.93125,-0.5198804110419215,-0.13299999999998136
